premise	hypo	label
Joo ja sitten luulen, että kukaan ei ostanut koteja pitkään aikaan, koska tarkoitan vain sitä, että olemme olleet meidän ympärillämme noin kymmenen vuotta, mutta siinä ei ole investointeja.	Olemme olleet kotimaassamme kymmenen vuotta, mutta sen omistamiseen ei ole investointihyötyjä.	entailment
joten lunastuskeskukset ovat suuri asia täällä, he saavat pennin, jonka he voivat käsitellä heille antavat sinulle viisi senttiä ja kun he palauttavat purkin jakelijalle, luulen, että he joko saavat pennin tai kaksi penniä a can	Keskukset eivät saa mitään tölkeille.	contradictory
Voi he luultavasti mitä enemmän maksat, sitä parempi on kone	Paremmat koneet maksavat enemmän rahaa, koska ne on suunniteltu paremmin.	neutral
Osastojen mukaan tämä sääntöjen laatimistoimi ei määritä varainhoitovuoden 1995 varainhoitovuoden lakisääteisen lain mukaisia rahoittamattomia valtuuksia.	Tämä toimenpide ei sisällä rahoittamattomia toimeksiantoja.	entailment
Kustannustietoinen senaatti otti osia aikaisempien hallitsijoiden Trajanin, Hadrianuksen ja Marcus Aurelin muistomerkkeistä koristamaan kaaria.	Aikaisemmalla Trajanin hallitsijalla oli ainakin yksi hänen muistomerkkinsä.	entailment
kaikki siellä	Siellä me menemme, nyt muistan.	neutral
H ome Jokaisessa vauvojen superkaupassa on osa, jota voitaisiin kutsua kuoleman seinäksi.	Jokaisessa supermarketissa on osa, jota voitaisiin kutsua kuoleman seinäksi.	entailment
Olin erittäin mukava missä olin.	Olin erittäin epämiellyttävä missä olin.	contradictory
Moderni arkeologia viittaa siihen, että tämä Indus Valley-sivilisaatio tuhoutui ei arjalaisten valloittajien, vaan tulvien vuoksi, kun Indus-joki muutti tietenkin maanjäristysten takia noin 1700-vuotiaana.	Tämän Induksen laakson ehdotetaan tuhoutuvan.	entailment
Jotkut osallistujat uskoivat, että osakkeenomistajat hyötyivät oikeudenkäynnistä ja kyseenalaistivat siviilipohjaisten täytäntöönpanotoimien tarkoituksenmukaisuuden viittaamalla siihen, että seuraamuksiin johtaneet toimet ovat jo vahingoittaneet osakkeenomistajia.	Kaikilla osakkeenomistajilla on kiistatta vapaa eturistiriita.	contradictory
Se on yhteinen liima, joka sitoo meitä.	Ilman sitä menettäisimme merellä.	neutral
mutta mutta olet oikeassa ja luulen, että tämä on erittäin tärkeää tämän mustan maan vuoksi, jossa on täällä säröjä kauheasti, ja se siirtyy huonosti kesällä, että jos sinä et vedä ympäri säätiötä, jonka menetät se	Maa ei liiku lainkaan.	contradictory
"""Sather Fareth vietti elämänsä suunnitellessaan tätä"", Ser Perth sanoi ylpeänä."	"Ser Perth oli ylpeä voidessaan sanoa: ""Sather Fareth vietti elämänsä suunnittelemaan tätä."""	entailment
Joo joo hyvin, meillä on uh virkistyskeskus, joka on melkein aivan kadun toisella puolella	nope ei ole virkistyskeskusta lähelläni, haluaisin mielelläni kadun toisella puolella toimistostani	contradictory
McCollum-Stenholmin lakiehdotus, johon vuoden 1996 määrärahat perustuivat, ei käsitellyt läsnäolovaatimusta, ja kyseisen lakiesityksen käyttöönottoon liittyvässä lausunnossa todettiin ainoastaan, että lakiehdotus sisälsi IRCA: n säännökset olemassa oleviin määrärahoihin, jotka koskivat tiettyjä ulkomaalaisia.	Vuoden 1996 määrärahat perustuivat McCollum-Stenholmin laskuun.	entailment
Joo kirjoitti niin kuin odotat	Kyllä, se on kirjoitettu niin kuin odotettaisiin.	entailment
Muista kuitenkin, että keramiikka voi olla kova ja hauras kuljettaa kotia	Keramiikka on hyvin kevyt ja ei ole hauras.	contradictory
Komissio toteaa 603 kohdan b alakohdan 5 alakohdan mukaisesti, että ehdotettu sääntö ei ole päällekkäinen, päällekkäinen tai ristiriidassa minkään asianomaisen liittovaltion säännön kanssa.	Komissio ei halunnut saada kahta lakia, joissa olisi sama tavoite.	neutral
"Se oli raaka. """	Kaikki liha oli kypsennetty.	contradictory
Yksi asia on selvää, että länsi - IMF, länsimaat, jotka antoivat varoja viimeiselle, tuomitulle pelastuspaketille, ovat tulleet näyttämään samankaltaisilta.	Länsi tuli näyttämään mestareilta viimeisen pelastuspaketin onnistumisen vuoksi.	contradictory
Texasissa Texasissa pääsimme siihen pisteeseen, jossa kaveri saa viidentoista vuoden rangaistuksen, jonka hän aikoo palvella viisitoista kuukautta ja hän on poissa	Viidentoista vuoden lauseet tarkoittavat usein 15 kuukautta Texasissa.	entailment
Vastaavasti China Telecom on todennut, että se tutkii mahdollisuuksia strategisiin investointeihin [Kiinan] telealalla.	China Telecom ei tutki mitään vaihtoehtoja	contradictory
Miten esimerkiksi Japani voi pysähtyä näennäisesti hankalaan pudotukseen - se ei näytä kykenevän poistumaan pelkästään kuponkien painamisesta?	Japani painoi liian monta kuponkia.	neutral
on määritelty perussäännössä sellaisena kuin se on laillisesti annettu etuoikeus oleskella pysyvästi Yhdysvalloissa maahanmuuttajana maahanmuuttolakien mukaisesti.	Maahanmuuttolakien tarkoituksena on suojella maahan tulijoita.	neutral
Kaveri oli televisiossa noin kuukausi sitten, ja hän sanoi, ettet koskaan näe minua seisovan taloni ajotieltä puhuessani näihin ehdokkaisiin.	Hän keskustelisi mielellään pitkään hänen edellisen nurmikon ehdokkaiden kanssa.	contradictory
Vierailijat tarvitsevat viisumin päästä Kiinaan, ja heidän on poistuttava maasta raja-alueella (nyt kutsutaan raja-alueeksi) Lo Wai.	Lo Wain vartijat tiedetään kuulustelevansa kävijöitä.	neutral
Länsi-seinä on Herodeksen tukiseinien toinen puoli, joka tukee Herodeksen toisen temppelin ympärille rakentamaa suurta seremoniallista aukkoa, johon mahtuu satoja tuhansia juutalaisia pyhiinvaeltajia, jotka vierailivat temppelissä muina aikoina.	Herodessa oli useita tuhansia työntekijöitä, jotka rakensivat aukion ympärillä olevat seinät.	neutral
joten ei ihme, että pidät urheilusta, joten olit fyysisen kasvatuksen opettaja	Opetit liikuntaa ja urheilua.	entailment
Nämä ohjeet on suunniteltu auttamaan sinua tekemään asianmukaisen ja puolustettavan arvioinnin tehokkaimmalla tavalla.	Ohjeistus suunniteltiin vuonna 1995, mutta se on edelleen ajan tasalla.	neutral
se on se, että se on onnekas, että Yhdysvallat perustettiin tavalla, jota se teki, koska se on niin sekoitus ihmisiä	Yhdysvallat hyötyy edelleen siitä, että hänellä on tällainen sekoitus tänään.	neutral
Taloudellinen logiikka viittaa siihen, että pitkällä aikavälillä tällaisilla mailla, jos he pystyvät asettamaan inflaatiohistoriaansa, ei ole yritystä ottamaan käyttöön kaukaisen maan valuuttaa, joka ei ota huomioon heidän etujaan.	Taloudellinen logiikka ei ole aina oikea.	neutral
Se avattiin viipymättä, hän sanoi sanalle tai kahdelle ovikoneelle ja lähti sitten sisälle.	Hän meni puhumatta kenellekään.	contradictory
IPM-hankkeet tuottavat energia-alan päästöjä vuoden 1990 Clean Air Act -muutoksen IV osastossa (The Acid Rain Program), joka rajoittaa SO2-päästöjä 8,95 miljoonaan tonniin vuodessa vuodesta 2010 alkaen.	IPM-projektit aiheuttavat päästöjä joka vuosikymmen.	contradictory
Enquirerin plastisen kirurgian konsultin, Dr. Jerome Craftin mukaan, Palm Beach, Fla. , TV-uutisten anchorman Peter Jenningsin kasvot vetivät hieman tiukalle, jolloin hänen silmänsä oli hieman itämainen.	Dr. Jerome Craft on plastiikkakirurgian konsultti, joka toimii Enquirerille.	entailment
Kävely veden äärellä tarjoaa mielenkiintoisimmat näkymät, joten älä ylitä siltaa.	Kävely veden äärellä tarjoaa kiehtovia näkymiä.	entailment
Ilmeisesti Globe hyväksyy teorian, jonka mukaan epäjatkuvat jälkikasvatukset (He eivät olleet nukkuneet yhdessä 12 kuukauden ajan, huusivat yhden hiljattain John-and-Carolynin kannen) on vain asia niille, jotka yrittävät levätä rauhassa.	Globe ei kirjoita tarinoita kuolleista ihmisistä.	contradictory
Ja mainoksia Internetissä ainakin toistaiseksi ei ole.	Tähän mennessä Internet-mainoksista puuttuu oomph.	entailment
Länsi-Jerusalem on Vanhankaupungin länsipuolella sijaitsevan alueen yleinen nimi	Vanhastakaupungista länsipuolinen alue hajotetaan useisiin osa-alueisiin, joihin viitataan yksinomaan omilla nimillään.	contradictory
Tuomarit olivat haluttomia nostamaan näitä maksuja, mutta lopulta päätti, että probono-palveluiden tukeminen oli tarpeeksi tärkeää, ja asianajajat olivat velvollisia osallistumaan siihen, Harrison sanoi.	Tuomareita helpotettiin ymmärtämään, että probonipalvelujen tukemisessa oli enemmän hyötyä.	neutral
”Älä pidä mielessä minua”, sanoin hänelle.	Sanoin hänelle, etten pidä mielessäni minua ja että olisin valmis 30 minuutissa.	neutral
3. Mikä on liittovaltion säästö- / leviämisnäkymät pitkällä aikavälillä?	Säästämisen ja purkamisen lisäksi liittovaltion hallitukselle on kolminkertainen vaihtoehto.	neutral
Abstrakti ajatus alkoi vain kymmeniä tuhansia vuosia sitten.	Abstrakti ajatus löydettiin viimeisten 500 vuoden aikana.	contradictory
Se myönsi kaksi mahdollisuutta.	Ensimmäinen mahdollisuus oli todennäköisin.	neutral
Tämä on hyvin surullinen uutinen, mutta anteeksi, jos sanon, etten näe, miten se vastaa kyselysi aiheeseen?	Surullinen uutinen sallii henkilön muuttaa kyselyn aiheen.	contradictory
Tässä osassa kuvataan tämän prosessin ensimmäinen vaihe, arvio haitallisten terveysvaikutusten esiintyvyydestä.	He arvioivat huonojen terveysvaikutusten muutoksia.	entailment
Caenin historiallisen keskustan pienet jäännökset, mutta hyvät hotellit ja erinomaiset äyriäisravintolat tekevät siitä Bayeuxin kanssa hyödyllisen lähtöpisteen Normandian hyökkäysrannoille.	Herkullisia meren antimia on Caenin historiallisessa keskustassa.	entailment
mutta kun se tuli koskaan antamaan ystävällistä minkäänlaista virittämistä tai sellaisia asioita, ottaisin sen kauppaan mitään pohjimmiltaan kyllä	Hän ei ollut täysin kokenut venemekaanikkona.	neutral
Jotta sopimus olisi järkevää, sopimussuhteessa työskentelystä aiheutuvien kustannusten olisi oltava suuremmat kuin sulautumiskustannukset.	Kustannusten yhdistämisen pitäisi olla pienempi kuin kustannukset, jotka aiheutuvat sopimuksesta, jotta sopimus olisi elinkelpoinen.	entailment
Hän ei tunnista sinua.	Hänellä on amnesiaa, joten hän ei todennäköisesti tunnista sinua.	neutral
Ja osoittamaan, kuinka nopeasti Japanin uudet hallitsijat olivat kiinni, Koreja ja Kiinaa vastaan käynnistettiin kaksi rankaisevaa retkiä 19. vuosisadan aseellisen veneen diplomatian suurella tavalla.	Kaksi Koreaa ja Kiinaa vastaan käynnistetyt retkikunnat ylittivät oopiumin vientiverot.	neutral
Sisustus uskoi, että urakoitsijan veloittamat maksut olivat liiallisia ja säästöt olivat epävarmoja.	Urakoitsijoiden palkkiot ovat kohtuuttomia ja säästöt eivät ole tiedossa sisustus.	entailment
sen sijaan, että nämä uh uh-pankit menevät taitettaviksi	Mikään pankki ei ole koskaan lopettanut.	contradictory
oh yeah puhuin yhdelle, jota emme ole tietysti puhuneet yhdelle luulen, että hänellä oli koko joukko puheluita, joissa hänellä oli kämppäkaveri, jolla oli puhelut ja kaikki, mitä hänellä oli enemmän kuin kaksi kertaa enemmän kuin kuin minä teki uh	Puhuin noin kymmeneen, kaikki ilman kämppäkavereita.	contradictory
Todd Rundgrenin kaltaiset uudet radikaalit ovat juuri syntyneet kryogeeni-laboratoriosta, jossa hän on jäänyt jäädytettynä vuodesta 1972 lähtien.	Uudet radikaalit ovat indie-pop-yhtye.	neutral
Hätätilanteissa tapahtuvat motivaatiotutkimukset ovat viime aikoina osoittaneet merkittäviä kliinisiä tuloksia riskinoton, juomisen kielteisten seurausten ja joskus myös juomien vähentämisen kannalta.	Interventioilla ei ole ollut vaikutusta ongelman juomiseen.	contradictory
Muutaman minuutin kuluttua olin takaisin venyttelyni.	En voinut palata venyttelyni edes kun he lähtivät.	contradictory
He ovat oikeassa.	Ne ovat oikein.	entailment
se on sellaista epätavallista kirjaa, jossa on paljon henkistä sodankäyntiä ja joitakin sellaisia asioita	Kirja on epätavallinen, mutta se on erittäin hyvä.	neutral
Okei, ja he käyttävät joko tai ne pukeutuvat mekko housut ja b puuttuu turtlenecks tai valkoinen turtlenecks	Tavallisesti ne haluavat käyttää mustaa valkoisen sijasta	neutral
Jotta komitea voisi auttaa, olemme liittäneet lainsäädäntöehdotuksen, jolla tämä tavoite saavutettaisiin (ks. Ks.	Lainsäädäntöluonnos auttaa komiteaa.	entailment
Halen tarina ei ole muuttunut ollenkaan, koska hän puhui Isikoffin kanssa vuonna 93.	Halen tarina on pysynyt samana vuodesta 1993.	entailment
On ensiarvoisen tärkeää, että ensimmäinen muutos tehtiin niin, että se takaa vapaan ideoiden vaihdon	Ensimmäinen muutos on tärkeä Yhdysvaltojen vapauden kannalta.	neutral
Kun lopulta sain 210: n alkamaan ymmärtää mitä tapahtui, olin vain kauhuissaan!	Olin erittäin peloissaan, kun aloin ymmärtää, mitä tapahtuu.	entailment
Sammuta päätie juuri ennen White River -sillan etsimistä varten Calypso-raftauspohjaa.	Calypso-koskenlaskualusta on ennen White River -sillaa.	entailment
Vuosisatojen ajan nämä ihmiset saivat saaret itselleen.	Saaret olivat liian täynnä.	contradictory
Kyllä, isä?	Ei, äiti?	contradictory
Autot kumotaan.	Autot ovat uusia ja kiiltäviä.	contradictory
"Sopimusluonnos on minun. ""Hänen hymynsä kasvoi laajemmin, kun hän katsoi Tuppenceä."	Hän katsoi Tuppenceä hymyillen.	entailment
Olen nähnyt hänet haastattelussa, jossa kerrotaan, kuinka hän olisi koskaan saanut selville, kuinka monta ihmistä hän aikoo tappaa	En usko, että vankila auttoi häntä.	neutral
emme todellakaan tienneet, ettemme tarkoittanut, että kun olimme ostaneet sen, se oli täydellinen tyhjä erä, jota he eivät olleet vielä rakentaneet taloa, ja olimme uusia tässä koko prosessissa ja kaikki me tiesi, että se oli halvin talo, jota tämä traktio kehitti, joten se osoittautui melko hyväksi ja	Kun ostimme talon, he eivät olleet vielä rakentaneet sitä	entailment
Jamaicans sanoo, että Negril ei ole paikka, jossa se on mielentila, jossa lähes kaikki menee.	Jamaikkalaiset pyrkivät saamaan takaisin paljon asioita.	neutral
He välittävät tietokoneen suorituskyvystä.	Tietokoneessa on Windows-käyttöjärjestelmä.	neutral
Asianajaja Janet Reno sanoi, että hän yritti kertoa kansalliselle turvallisuusneuvonantajalle Tony Lakeille kymmenen kuukautta sitten kiinalaisesta järjestelmästä, mutta hän ei voinut tavoittaa häntä puhelimitse, joten hän pyysi FBI: tä kertomaan valkoiselle talolle, joka johti edellä mainittuun fiaskoon.	Janet Reno oli asianajaja, kun taas Tony Lake oli kansallinen turvallisuusneuvoja.	entailment
um-hum jotain, joka toimii, ja minä todella pidän talon pidätyksen järjestelmästä, jossa joku kuluu jonkun kuluvan rannerenkaan	Vihaan talon pidättämistä, kun rannerengas on mukana.	contradictory
Alla olevasta kujasta kolme ovea lyhdyn tarjoamaa valoa ympäröivää lukua.	Lyhty ei juuri tiennyt suurta kujaa.	neutral
Enkö ole vuokrannut kaupunkitaloa juuri nyt, mutta olen siirtymässä toukokuun loppuun, kun aion siirtyä talon vuokraamiseen	Odotan innolla siirtymistä toukokuussa.	neutral
sanooko se uh-huh	Sanoiko se sitä?	entailment
Paksut nahkaiset saappaat putosivat soralle rauta-arkalaisten kynsien vieressä.	Saappaat putosivat maahan, mitään ympäröimänä.	contradictory
Dorcas, kertoisitteko Manningille tulla ja puhumaan minulle täällä.	Kerro Manningille tulla tänne puhumaan minulle, Dorcas.	entailment
ja siellä on vain kaksi ihmistä, jotka huolehtivat noin viidestä lapsesta, missä minä olen ottamassa kaksi	missä minä otan kolme lasta, on vähintään kymmenen ihmistä, jotka huolehtivat niistä	contradictory
Muodikas tapa kokea aavikko on käydä yhdessä Palm Springsin ja sen lähistöllä sijaitsevista lomakohdeyhteyksistä, noin kahden tunnin ajomatkan päässä L.A: sta itään.	Palm Springs on noin kaksikymmentäkaksi tunnin ajomatkan päässä San Diegosta.	contradictory
Heidän tehtaidensa tuottavat tasaista välitöntä pop-ryhmää.	Pop-ryhmien tasainen tarjonta tulee niiden tehtailta.	entailment
"Tasavallan kansalaiset ""Me voittamme budjettivastuksen vakuuttamalla Clintonin kompromissista."	Tasavallan kansalaiset haluavat vakuuttaa Clintonin kompromisseista budjettivastuksessa.	entailment
Ajattelin, että minulla on aikaa kiirehtiä ja saada paperit piilopaikastaan, mutta minulla oli kiinni.	Huolimatta parhaista ponnisteluistani olla huono, sain silti kiinni.	neutral
OMB: n ohjeiden mukaan virastojen varainhoitovuoden 1997 talousarviopyyntöihin sisältyi huomattavasti enemmän suorituskykyä koskevia tietoja, joiden avulla voitiin määritellä rahoitustasot ja ennakoidut ohjelman tulokset.	OMB kehotti vaimonhoitovirastoa antamaan enemmän tietoa saadakseen tarkempia ennusteita.	neutral
Tässä osassa tarkastellaan näitä käytäntöjä ja annetaan käytännön ohjeita, joita muut organisaatiot voivat myös harkita määritettäessä, miten parhaiten CIO-toiminnot voidaan integroida omiin organisaatioihinsa.	Tässä osassa ei käytetä mitään tunnettua kieltä.	contradictory
Se ei ole enää mahdollista, pelkään.	Ovi on avoinna muille mahdollisuuksille.	contradictory
Clintonin pitäisi katsoa Starria, ei kameraa, mutta Starr ei pitäisi olla näkyvissä.	Starrin pitäisi olla poissa kuvasta, mutta Clintonin pitäisi katsoa Starria.	entailment
saat kaksi asiaa kerralla	Saat kaksi asiaa samanaikaisesti.	entailment
Ei ole mitään syytä huolehtia tässä parhaimmillaan	Sinun pitäisi olla paniikki juuri nyt.	contradictory
Puun varjostetulla terassilla, joka on basilikan ulkopuolella, voit rentoutua yhdessä penkistä ja nauttia upeasta näköalasta, josta on näkymät Morvanin metsäiselle tasangolle.	Basilikan ulkopuolella oleva terassi on puiden varjossa.	entailment
Tuoreessa New York Timesin artikkelissa teologi Michael Novak väitti, että uutta arvostusta ja herkkyyttä uskonnollisille asioille sekoitettiin kaikkialla.	Michael Novak uskoo, että kukaan ei ymmärrä tai on herkkä uskonnollisille asioille.	contradictory
Ninja Turtlesin tai Power Rangersin kanssa ei koskaan ollut aikuista.	Power Rangers ja Ninja Turtles eivät ole koskaan pelanneet aikuista.	entailment
Mutta melko vähän asioita oli mahdotonta, että insinööri oli epäselvä ja merkityksetön veljenpoika, tietotekniikka ja yleisesti tuntematon mies, joka oli kastettu Dave.	Insinööri oli peittänyt monia asioita.	entailment
hyvin ilmeisesti hänellä oli tarpeeksi snapping, mihin hän sai sen, mitä asetta hän käytti, ja hän oli tarpeeksi johdonmukainen kertomaan kaverille antaa minulle rahat tai aion tappaa sinut	Hän menetti sen ja uhkasi jonkun aseella.	entailment
Avioero maksaa Hudsonille sen suurimman asiakkaan ja avasi Burger Kingin kampanjan, jonka tarkoituksena oli saada asiakkaat jatkamaan lihansa syömistä.	Burger King oli alkanut olla vaikeuksissa asiakkaiden kanssa, jotka kyseenalaistivat niiden hampurilaiset.	neutral
Saint-Ouren kollegiaalinen kirkko on mielenkiintoinen pala Romania? sillä on kaksi terästä molemmissa päissä, jotka ovat kahden kahdeksankulmaisen pyramidin yläpuolella katon sijasta.	Kirkossa on kaksi tornia, jotka ovat 500 metrin korkeudessa.	neutral
He vievät hänet erityisesti Plathin itsemurhan syyttämiseen kohtalosta ja astrologiasta.	Hän syytti plathin itsemurhaa kohtalosta ja astrologiasta, koska hän vitsaili.	neutral
Yhdessä liikkeessä bandit purki ja ryntäsi.	Bandit saapui jalka.	contradictory
tämä on totta, ja ja ja ja miten laki lukee, jos he tuomitsevat sinut	Tämä on hyvin pätevä erityisesti sen mukaan, mitä laki sanoo.	entailment
60 per minuutti Belgacomin maksu, ja se on halvempaa soittaa Antwerpeniin - vain 40 mailin päässä - Kalifornian kautta kuin suoraan.	Belgacom soitti kaikki Antwerpeniin.	contradictory
"Anna hänelle aikaa. """	Anna hänen aikaa.	entailment
ja mutta se on vain se, että tiedät sen, että tiedät, että me vain asetamme tavoitteemme eri tavoin, kuten tiedätte, että tiedät, että se on kuin kyllä varma, että tarvitsemme öljyä, jota tiedät, ja tarvitsemme sitä epätoivoisesti	Me tarvitsemme epätoivoisesti öljyä.	entailment
Laki edellyttää myös, että GAO raportoi sen täytäntöönpanosta vuosittain.	Laki edellyttää vuosittain GAO: n täytäntöönpanoa koskevia raportteja.	entailment
hyvin tietenkin, kun me	Kyllä, kun ...	entailment
pitkään kyllä, ja he ottavat paljon teistä tietää hyvän tilan, josta tiedät sellaisen kuin kirjahylly	He vievät tilaa, koska ne ovat valtavia.	neutral
Tilintarkastajien riskiarviointi sisältää harkinnan siitä, onko yhteisöllä tarkastuksia, jotka ovat tehokkaita estämään tai havaitsemaan noudattamatta jättämisen.	Tilintarkastajan arvioinnissa selvitetään, mitä valvontaa ei ole noudatettu.	entailment
Ca 'daan katsoi Jonia ja sitten muita.	Ca 'daan katsoi ihmisten ympyrää.	neutral
Oikealla luulen, että tiedän, että tulen ulos istuen aita, mutta minulla on joitakin huolia uh tiedät jos tarvitset jonkun tekemään tämän vuoden tai kaksi vuotta	Tulin ulos heiluttelemasta ilman, että olisin istunut aita.	contradictory
Aberdeenin teatteri kelluvat ravintolat ovat olleet matkailukohde monta vuotta.	Turistit ovat vierailleet Aberdeenin teatteri-kelluvissa ravintoloissa jo vuosia.	entailment
saan siitä yhden päivän ja nähdä, voinko uh um mitä mitä he voittavat he voittavat rahaa mielestäni he eivät	En usko, että he voittavat mitään.	contradictory
Molemmissa sairaanhoitajat, kaikki naiset, toteuttivat tutkimuksen.	Kaikki miehet tekivät tutkimuksen.	contradictory
Ja hän vilkaisi päivänvaloa.	Hän sulki silmänsä.	contradictory
joten olen kasvanut kalastus	En ole koskaan kalastanut ennen.	contradictory
Haluaisin ehdottaa, että Michael Brusin (vesitorven sattuessa) tutkimus puuttui.	Haluan sanoa, että Michael Brusin tutkimusta ei ollut tarpeeksi.	entailment
1999: UPN: n mahdollinen hyökkäys, Shasta McCrackhead, on sotkettu tuhoisasti tylsäksi Shasta McNastikseksi. Katsokaa, missä se on luokituksissa.	Shasta McCrackhead oli kaikkien aikojen pisin juokseva näyttely.	contradictory
Tämä toimisto toimii yhdessä 4 pilottiohjelman kanssa, mukaan lukien ILS Pilot Hotline -hanke, jossa määritetään parhaat käytännöt tukeen ja kehitetään korkeimman oikeuden hyväksymiä lomakkeita, joita käytetään koko maassa.	Valtio on lopettanut kaikki pilottiohjelmat.	contradictory
(Napsauta tästä, jos haluat yhteenvedon kokeesta.)	Napsauta tästä saadaksesi kokeen yhteenvedosta.	entailment
Koska tilavuus per pysäytys kasvaa ja peitto lähestyy 100 prosenttia, kulujen kustannusten vaihtelu lähestyy nollaa.	Pysäytyksen tilavuus vaikuttaa pääsyn volyymin vaihteluun.	entailment
Jos yksityinen puhe on mukana, edes kongressin edeltävää rahoitusta koskevaa päätöstä ei voida suunnata hallituksen omien etujen vastaisen ajatusten tukahduttamiseen.	Kongressi ei tee rahoitusta koskevia päätöksiä.	contradictory
Toisin kuin Jon, hän ei juurikaan piilottanut ulkonäköään.	Hän ei juurikaan piilottanut ulkonäköään, toisin kuin Jon, joka teki paljon.	entailment
Ca 'daan näki kaksi ruoskailijaa, jotka pakenivat hevosella.	Miehet juoksivat kohti Ca 'daania.	contradictory
ja hämmästyttävän tarpeeksi olet menossa Lähi-idän tyyppisiin kolikoihin. Suurin määrä Yhdysvaltain kullan väärennöksiä tehdään Libanonissa	Libanon valmistaa suurimman määrän todellisia kolikoita Yhdysvalloissa.	contradictory
Neuvoa-antavan paneelin tehtävänä on ohjata teknologioita politiikasta ja auttaa suunnittelutuotteita, jotka houkuttelevat käyttäjiä sivustoon, Ron Howardin, perustajan ja perustajan mukaan, joka perusti myös Hayes Corp.n, modeemin valmistajan.	Ron Howard oli putkimies.	contradictory
126 Luku 16 Tommyn jatkuvat seikkailut pimeydestä, joka on säröillä ja sykkivillä tulipaloilla, Tommy veti tunteitaan hitaasti takaisin elämään.	Tommyllä oli vaikea palata aisteihinsa.	entailment
Australiassa ei ollut haittaa onnettomuudessa.	Mikään australialainen ei loukannut metsäpaloja.	neutral
siellä on muutamia, joilla on kuuma ja kylmä uh tiedätte sähköä ja kuumaa vettä, ja niin edelleen on muutamia niistä, ja sinun täytyy tehdä varauksesi melko hyvin etukäteen	Siellä on muutamia, joilla on sähköä ja juoksevaa vettä.	entailment
Ja jollain tavalla hän ei voinut määritellä, tämä laittoi hänet ainakin omassa mielessään tasa-arvoiseen asemaan Don Cazarin kanssa.	Hän ajatteli, että hän ja Don Cazar eivät olleet yhtä suuria.	contradictory
Käytännöllisempiä mutta melko koristeellisia ovat bambusta ja rottinki Korit ja matot, jotka on kudottu nipa-palmuja.	Palmilehdet ovat vahva materiaali mattojen luomiseksi.	neutral
Adrin näki näiden kahden miehen nahkasaappaiden ja -vaatteiden pöydät.	Adrin ei koskaan tavannut kahta miestä.	contradictory
Ja se olisi brittiläinen.	Se on Isosta-Britanniasta.	neutral
Postipalvelussa esiteltiin myös muita tulo- ja kustannuslaskentaan liittyviä aloitteita, kuten postimestarin yleiskatsauksen viime kevään aikana ilmoittama miljardin dollarin-vuoden tauon tuottavuussuunnitelma.	Postitoimisto antoi raportille 5 miljoonaa dollaria ylimääräistä tuloa postimestarille.	neutral
piilotan heidät vain häntä vastaan ja kun minusta tuntuu, että on tarpeen vetää se ulos, vedän sen ulos, mutta hän pitää yhden niistä	Yritän pitää heidät häneltä.	entailment
Oli kuin hänet olisi päästetty pois opetuksista tai vapautettu velvollisuudesta ja vastuusta, joka oli kasvava taakka.	Hän tunsi suurta helpotusta ja vapauden tunnetta.	neutral
Tässä selvityksessä määritellään raportointivaatimukset määriteltyjen luokkien perusteella	Lausunnossa ei mainita mitään raporteista.	contradictory
Vaikka monet teistä ovat toimittaneet peräruiskoja, juoksin mitään - esteettistä eikä poliittista päätöstä, jos tällainen ero on mahdollista.	En julkaissut enema-vitsejä, vaikka monet teistä lähettivät ne.	entailment
Yhdysvalloissa voimalaitokset tuottavat merkittäviä määriä ilmaa 67 prosenttia kaikista rikkidioksidipäästöistä, 37 prosenttia elohopeapäästöistä ja 25 prosenttia kaikista typen oksidipäästöistä (NOx).	Päästöt ovat erittäin suuria voimalaitoksilta.	neutral
3a: n ohella vähemmän houkuttelevat asiakkaat ja suhteellisen vaikeammat postit alkavat kääntyä presortiksi.	Vähemmän houkuttelevat asiakkaat eivät todennäköisesti kuluta paljon rahaa.	neutral
ja uh ja sitten vain viimeisimmässä tiedät kymmenen tai kaksikymmentä, en vain ole ommellut mitään, mitä haluaisin, että haluaisin palata siihen	Vihasin ompelua, joten olen onnellinen, kun pysähdyin.	contradictory
Mitä tiedät Jane Finnista?	Tiedätkö mitään Jane Finnista?	entailment
Pohjimmiltaan tämän suunnitelman on sisällettävä vuosittaiset suorituskykytavoitteet, joita virasto käyttää edistääkseen strategian tavoitteiden saavuttamista ja määrittelemään, mitkä tehokkuusmittaukset virasto käyttää arvioidakseen sen edistymistä.	Viraston on täytettävä tuloslaskelma kunkin vuoden lopussa.	neutral
Uudistuksessaan Reich erottuu sikarin shtikistä ja korvaa jälleen todelliset sanat yrittäessään säilyttää vihamielisyyden.	Reich tupakoi sikaria.	neutral
Kriitikot keräävät Calderin aikaisemman alhaisen aseman siihen, kuinka paljon veistoksia hän teki 60-luvulla yritysalueille, jotka on merkitty enimmäkseen tylsiksi (Robert Hughes, Time). (Klikkaa tästä kansallisen gallerian sivustosta.)	He rakastivat taidettaan etenkin yritysten aukioissa.	contradictory
