premise	hypo	label
Những ước tính này không được đưa vào tài khoản bất kỳ synergies hoặc efficiencies nhận ra từ retrofitting nhiều đơn vị trên một trang web như được mô tả trong phần 2.5 và 3.5 , hoặc từ một sự kết hợp của công nghệ , như được mô tả trong chương 5 . Khoảng 50 phần trăm của một dự án scr-Giờ và 40 phần trăm của một dự án của dự án fgd-Giờ dành cho boilermakers .	Nhiều đơn vị không tạo ra bất kỳ lợi ích nào cho sự tăng cường .	contradictory
Ca ' daan đã cưỡi mây xám , khỏe mạnh và ngon lành .	Ca ' daan đã được khỏe mạnh và ăn uống .	entailment
Bây giờ tôi đã mua cho anh cái máy đó nghe có vẻ thật sự tốt	Tôi chưa bao giờ mua nó cho anh bởi vì tôi không có tiền .	contradictory
Những nỗ lực này gần đây đã có trái cây , đặc biệt là những thỏa thuận gần đây với nhật bản và ý để cộng tác với những nỗ lực mô hình khí hậu và với El Salvador trong một khu rừng để trao đổi nợ mà sẽ bảo vệ các khu rừng nhiệt đới ở	Những nỗ lực này không có trái cây nào trong các thỏa thuận gần đây với nhật bản và ý để cộng tác với người mẫu khí hậu với El Salvador trong một khu rừng để trao đổi trả nợ cho các khu rừng nhiệt đới .	contradictory
Cậu của y tế và kỹ thuật của nó , nó làm cho sự thật rằng bà inglethorp đã gặp cái chết của cô ấy như là kết quả của ngộ độc ..	Bà inglethorp đã chết vì bị ngộ độc từ đối thủ lãng mạn của bà ấy .	neutral
Oh , đó là một thời điểm tốt để bắt đầu một thứ như vậy	Đó là một thời điểm ngu ngốc để ngăn chặn điều đó .	contradictory
Những cách này cũng sẽ mời bóc lột bằng cách cho phép cáo để đơn giản là chờ đợi cho đến khi một người ngoài hành tinh tạm thời rời khỏi hoa kỳ trước khi cắt giảm lợi ích bồi thường công nhân , hoặc bắt đầu thu hồi , repossession , hoặc ly hôn hoặc	Tạm thời khởi hành từ hoa kỳ sẽ có khả năng .	neutral
Tôi không biết là chúng ta sẽ nói chuyện với hầu hết mọi người , tôi nghĩ tất cả đều bị rải rác trong những trường tốt nghiệp hay gì đó .	Chúng ta không nói chuyện với rất nhiều người .	contradictory
Hum đó nghe có vẻ tuyệt vời đặc biệt là ý tôi là sự thật là bạn có thể chuẩn bị thịt viên cho đến nay , tôi muốn nói rằng nếu bạn đang có một bữa tiệc tối vào thứ tư , bạn có thể làm điều đó vào một ngày cuối tuần mà sẽ rất tuyệt vời	Thật tuyệt khi bạn có thể chuẩn bị thịt viên trước , tôi thích tươi hơn , nhưng nó có thể rất hữu ích .	neutral
Họ làm vậy nên họ sẽ được trả tiền .	Họ làm thế bởi vì họ đang được trả tiền .	entailment
Nếu khoa học ma thuật của chúng ta có thể được tự hào -- Nhưng nó không thể ; nó không bao giờ có thể được , cho đến khi bầu trời được sửa chữa .	Khoa học ma thuật của chúng ta không thể tự hào được cho đến khi bầu trời được sửa chữa .	entailment
, không phải là một sự phản đối tốt .	Bằng cách sử dụng , không phải là một hình thức phản đối hợp lệ .	entailment
Anh biết là chúng tôi không biết về fluoride tôi đã được nuôi dạy ở một thị trấn nhỏ ở oklahoma anh chỉ đi đến nha sĩ khi răng của anh thực sự bắt đầu làm tổn thương anh biết là không có thứ gì như là một nha khoa phòng ngừa .	Trong thị trấn nơi tôi lớn lên , chúng tôi phải được kiểm tra bởi nha sĩ mỗi vài tháng kể cả khi răng của chúng tôi cảm thấy ổn .	contradictory
Tâm trí của anh ta bị đe dọa để trống rỗng với từng bước , nhưng anh ta đã tự ép mình .	Anh ấy tự ép mình tiếp tục đi bộ ngay cả khi anh ấy muốn vượt qua .	entailment
Sự tin cậy được cải thiện theo thời gian với các thay đổi thiết kế hoặc cải tiến quá trình sản xuất .	Việc tăng sự tin cậy là thừa nhận từ từ , gần như quá chậm để chú ý .	neutral
Sự tiếp cận của chúng tôi không phải là cách duy nhất để các cơ quan tiếp tục , nhưng họ có thể giúp người khác xác định những cách để địa chỉ các thách thức thủ đô của con người .	Cách tiếp cận của chúng ta là cách duy nhất để các cơ quan tiếp cận vấn đề của thủ đô con người .	contradictory
Mùi vị kinh khủng hơn bất cứ ai mà anh ta có thể tưởng tượng .	Đó là một hương vị kinh khủng .	entailment
Nhưng những gì starr có thể làm với tư cách là một công tố viên và những gì anh ta phải làm như một người hầu công cộng khác nhau .	Những ngôi sao hành động như một công tố viên và những gì anh ta nên làm như là một người phục vụ công cộng cũng như nhau .	contradictory
Rèm cửa của cửa sổ phòng ăn đã được lên .	Rèm cửa đã bị hạ .	contradictory
Jacob chỉ đơn giản là sai lầm thôi .	Jacob không mang lại rất nhiều sự kiện để trả lại lời khai của anh ta .	neutral
Ý anh là sao , có một cái ?	Ý anh là sao , đó là người duy nhất có sẵn sao ?	neutral
Um nếu những không khí khô chúng hoặc nhiệt khô chúng nó sẽ khô nó ngay trên nó và điều đó thật kinh khủng	Không thể sửa chữa được nếu chúng bị khô khô .	neutral
San ' doro đã lấy một trong những người lính chân khác gần cằm và cắt cổ anh ta mở xuống cột sống .	San ' doro đã tóm được một trong những người lính bên cằm và cắt cổ hắn , đảm bảo để lại một đống hỗn độn cho đồng đội của mình .	neutral
Bởi vì chiếc vani có vẻ không được tăng lên cũng như đôi khi ca cao như chồng tôi thực sự thích nó dày anh ta nói tôi có thể gắn cái thìa ngay trong này	Chồng tôi thích ca cao của ông ấy không dày lắm .	contradictory
Đất nước yêu thương anh ấy .	Đất nước yêu thương anh ta vì braveness của anh ta .	neutral
Bởi vì ma túy sử dụng cũng là một vấn đề quan trọng giữa ed bệnh nhân , ông ấy nghĩ rằng kết hợp cồn và thuốc nghiên cứu trong eds có thể dẫn đến nhiều nghiên cứu đô la .	Sử dụng ma túy là một vấn đề quan trọng giữa các bệnh nhân ed .	entailment
Thông tin đó có thể là kích thước của chương trình hoặc hoạt động mà bạn đang xem xét , ví dụ .	Kích thước của chương trình này là thông tin liên quan mà có thể được sử dụng .	entailment
Một chuyến thăm của Israel sẽ không được hoàn thành nếu không có một chuyến đi vào sa mạc judea đến biển chết , mà hình thành một phần của biên giới giữa israel và jordan .	Khi đến thăm Israel , sa mạc judea là một phải được nhìn thấy ở biên giới của Israel Và Pakistan .	contradictory
Họ sẽ có nhiều sự ủng hộ hơn ở đó .	Bên kia họ sẽ có nhiều sự ủng hộ hơn nhiều .	entailment
Công việc trước đây của anh ta có liên quan đến việc đặt sách qua chu kỳ máy giặt và thu thập động vật sống , chẳng hạn như bò cạp , rắn , và côn trùng , và thiết lập chúng để chiến đấu với các đối tượng nghệ thuật trung quốc .	Các loại hình nghệ thuật trung quốc khác nhau trong các khu vực gây ra những động vật sống và côn trùng để trở nên hung hăng hơn trong trận chiến .	neutral
Đúng , nhưng đó là vấn đề mà hệ thống của chúng ta không nên dựa vào nợ nần và vay mượn và tất cả những điều đó	Hệ thống vay mượn và nợ đã trở thành phương pháp tốt nhất mà chúng ta có thể sử dụng .	contradictory
Um , chúng tôi đã có tất cả các quy luật quyền công dân vĩ đại của mười sáu sáu mươi tám	Chúng tôi đã có sẵn cho chúng tôi , toàn bộ luật nhân quyền của năm 1968 .	entailment
Bạn có thể vẫn còn đi qua cả hai phiên bản , nhưng tên chính thức của thành phố bùm là sant antoni kwl ( San Antonio ở castilian hoặc cha xứ st . Anthony bằng tiếng anh ) .	Chỉ có một phiên bản , phiên bản chính thức , đã được sử dụng ở đó .	contradictory
Bây giờ con mèo của tôi tôi đã có cô ấy trong tám hay chín năm tôi đã làm cho cô ấy spayed và tôi đã có được một số tiền mà bạn biết là một chi phí ban đầu nhưng sau đó cô ấy đã không bị bệnh một ngày nào đó tôi chưa bao giờ có cô ấy cho bác sĩ thú y khác hơn là chỉ biết bảo trì của cô ấy và có vẻ như bất cứ khi nào tôi có một con chó bạn biết điều gì đó luôn luôn luôn bị bệnh hoặc bạn biết gãy một chân hoặc	Ôi , không . Tôi từ chối thực hiện một hành động ghê tởm , man rợ như là con mèo của tôi . Thật là vô nhân đạo !	contradictory
Mái nhà của anh đã bị nổ tung .	Đó là một kinh nghiệm tuyệt vời , một lần trong một trải nghiệm trọn đời .	neutral
Ams nói rằng một cựu parte giao tiếp là một ghi âm hoặc viết liên lạc riêng từ một người nào đó bên ngoài bộ nông nghiệp hoa kỳ đến một bộ phận chính thức mà có liên quan đến decisionmaking trên một rulemaking đang chờ tiếp tục .	Các quan chức của bộ nông nghiệp hoa kỳ có liên quan đến quy tắc .	entailment
Như trên những hòn đảo nhiệt đới nhất , tốc độ của cuộc sống sẽ trở nên lười biếng .	Cuộc sống di chuyển ở một tốc độ nhanh hơn trên đảo nhiệt đới .	contradictory
Trong số 490 respondents này , một dự kiến 155 Respondents sẽ được yêu cầu để thực hiện các bộ sưu tập thông tin bổ sung .	335 Respondents sẽ không được bắt buộc phải thực hiện bất kỳ bộ sưu tập bổ sung nào .	entailment
Đã có một sự giảm dần trong ngân sách cho văn phòng pháp lý của tiểu bang này bằng khoảng $ 50,000 , wilson nói thứ năm .	Dịch vụ pháp lý của tiểu bang sẽ đạt được $ 50000 trong ngân sách	contradictory
Ở Phía Bắc Plaza , uống một ly cà phê tại một trong những quán cà phê mở không khí trên đường phố calle miễn phí .	Những quán cà phê không khí mở không phục vụ cà phê .	contradictory
Nội địa từ cái fleurie vùng quê phản ánh hình ảnh phổ biến của vườn vườn , lướt qua các thung lũng , và các nhà trang viên lớn lớn , vùng đất nơi táo được biến thành rượu táo và calvados , và hn rời khỏi pungent , con lai camem ? Bert , livarot , và pont-L ' evaque .	Vùng quê nội địa từ cái fleurie được biết đến với trái cây của nó , nhưng pho mát không bao giờ được tạo ra ở đấy .	contradictory
Cũng không phải gã bóng đá có vẻ như một tên gọi có khả năng đi xuống trong lịch sử tội phạm bên cạnh Sammy Bull -- Hay thậm chí paulie óc chó , người đàn ông đó đã đánh bại người đàn ông trên đường băng .	Anh chàng bóng đá còn tệ hơn cả người đàn ông trên the sopranos	contradictory
Tôi có thể nói được bao lâu , oh , tôi đã không nhận được nó .	Tôi có thể nói điều đó mãi mãi .	contradictory
Và tôi đang ở đâu đây ? ' ' ' ' '	Ai đó đã có một ý tưởng mơ hồ ở nơi họ đã ở .	neutral
Có quá nhiều người cần sự giúp đỡ , mỗi người có một câu chuyện hấp dẫn và đôi khi cuộc sống và cái chết .	Tất cả những đứa trẻ cần sự giúp đỡ có câu chuyện riêng của họ .	neutral
Dưới chân của Chúa Jesus là một tên latin trong đó ? Scription cho thấy rằng cái là công việc của một người đàn ông , gislebertus ( gilbert ) .	Bản khắc dưới chân Chúa Giêsu chỉ chứa một cái tên ; Gislebertus .	entailment
Một trong những nhà thờ lớn nhất ở dublin , nó được xây dựng trong thế kỷ 17 trên trang web của một nhà thờ đan mạch , nhưng đã được khôi phục mạnh mẽ trong thế kỷ 19	Nhà thờ đã bị bỏ lại để mục rữa .	contradictory
Sẽ không có quân đội nào kéo họ ra ngoài một ' làm cho họ chiến đấu với người da trắng .	Một quân đội sẽ không loại bỏ họ và buộc họ phải chiến đấu theo phong cách của người da trắng .	entailment
Để nhận bản sao bản sao của danh sách hàng ngày hoặc bất kỳ danh sách nào trong 30 ngày qua , vui lòng gọi ( 202 ) 512-6000 sử dụng điện thoại touchtone .	Bạn chỉ có thể yêu cầu bản sao từ 2 tuần qua .	contradictory
Tôi muốn giữ nó an toàn. anh ta đưa tờ giấy cho tay cờ bạc .	Tôi muốn giữ nó an toàn . Ông ấy đưa tờ giấy cho người phụ nữ .	neutral
Như thường lệ trong những ngôi làng madeiran , những quan điểm tốt nhất là từ những điểm thuận lợi trên đường sườn đồi khi nó leo lên khỏi làng .	Những quan điểm tốt nhất là từ trên sườn đồi .	entailment
Ừ sau khi nó bắt đầu bốc hơi rất nhiều , tôi chắc chắn sẽ đặt nó trong tủ lạnh	Khi nó bắt đầu bốc hơi , tôi đặt nó trong tủ lạnh	entailment
( 2 ) đo hiệu suất để đo lường tiến bộ , và ( 3 ) sử dụng performanceinformation như là một nền tảng cho decisionmaking .	Không sử dụng thông tin từ hiệu suất cho quyết định tạo ra .	contradictory
Những người da đen trung niên và người da đen , đã chứng kiến sự kết hợp của phong trào dân sự , tin tưởng vào hệ thống .	Ngay cả với sự tăng cường của các quyền dân sự , những người da đen của mọi lứa tuổi đều tin tưởng vào hệ thống .	contradictory
Ngoài ra , xác ướp của nhà vua là người duy nhất vẫn còn ở situ nhiều người khác đang được hiển thị trong bảo tàng ai cập ở cairo .	Xác ướp của nhà vua , giống như nhiều xác ướp khác , đã được chuyển từ situ đến một địa điểm khác .	contradictory
Để đặt chỗ , mã quốc gia của bồ đào nha là 351 ; tiền tố cho madeira là 291 .	Bồ Đào nha và madeira có mã quốc gia để đặt chỗ .	entailment
Và um , tôi biết chồng tôi bây giờ chúng tôi đi bầu cử mỗi lần tôi không quan tâm những lá phiếu nhỏ như thế nào nếu có một điều gì đó nếu có một vấn đề vì tôi cảm thấy là nếu tôi không bỏ phiếu thì tôi không có bất kỳ lý do để phàn nàn	Mọi người đều có quyền bỏ phiếu cho sự chấp thuận .	neutral
Bởi công nguyên 1300 họ đã xóa sạch những dấu vết của một tiền đồn marquesan và phát triển một xã hội Hawaii của riêng họ .	Bởi công nguyên 1300 họ đã có một xã hội Hawaii của riêng mình , theo như mẹ tôi .	neutral
Hai trăm dặm một giờ . ' ' ' ' '	Nó thực sự rất nhanh .	entailment
Ở đây ông ấy đã phát triển vào những gì mà ông ấy chưa từng nghĩ đến , và vẫn còn những điều cần học .	Anh ta vẫn còn như nhau và không có gì khác để học .	contradictory
Những người ở dưới cùng đang bị đe dọa bởi toàn cầu và sự thay đổi công nghệ .	Phần dưới cùng là kích động cho sự thay đổi toàn cầu và kỹ thuật .	contradictory
Chỉ có họ mới có thể đảm bảo rằng mỗi nỗ lực đánh giá của cơ quan và các nỗ lực đo lường hiệu quả sẽ trở thành nền tảng cho hoạt động ngày hôm nay của nó .	Họ chịu trách nhiệm về việc đảm bảo rằng nó được áp dụng cho ngày cho các hoạt động ngày .	entailment
Phức tạp hơn nhiều rồi đấy .	Bóng đá còn phức tạp hơn cả bóng rổ nữa .	neutral
Các ký hiệu nhỏ màu sắc điền vào hệ thống nhắc nhở tôi về gustav klimt ( người đóng học tại vienna năm 1964 ) , đặc biệt là khi đóng là luxuriating trong bóng tối gây rối của nghệ sĩ kiki smith tóc ( kiki , 1993 ) .	Gần như không bao giờ học ở vienna , chúng tôi đã bịa ra .	contradictory
Khuôn mặt của người mỹ trẻ tuổi lớn lên mồ hôi .	Người Mỹ rất buồn vì không có giải pháp nào cả .	neutral
Một điểm khác , làm sao anh biết được cái chìa khóa của vụ án đã bị mất ?	Làm sao anh biết là họ đã mất nó ?	entailment
Và ơ đó là vì vậy anh biết anh ta chúng ta có tất cả các loại của recyclables cũng như vậy	Chúng tôi thu thập vật liệu tái chế của chúng tôi trong đống phân .	entailment
Nhưng ngay lúc này , với dave , anh ta trông giống như một con quỷ cá nhân .	Dave Sợ anh ta lườm .	neutral
Sự Dũng cảm của họ có thể -- hoặc có thể không -- được xác định di truyền .	Nghiên cứu vào khu vực này đang diễn ra .	neutral
Một khi hy lạp , một thành viên nato , có liên quan , toàn bộ châu âu , bị ràng buộc bởi hiệp ước , có thể theo dõi .	Tất cả châu âu có thể bị ép buộc phải làm theo hướng dẫn của họ .	entailment
Trong những khoảnh khắc của cuộc tấn công của người đàn ông nhỏ bé để lại lá chắn treo cổ trong những mảnh vỡ của tay trái của dân làng .	Cánh tay trái của dân làng là một thằng khốn .	entailment
Xem lời khai hành quân vào lúc 26-27 ( lời khai của garry g . Geffert , kế hoạch dịch vụ pháp lý Tây Virginia ) ; lời khai tháng tư lúc 32 ( lời khai của Cynthia Gạo , California nông thôn hợp pháp bảo trợ ) .	Lời khai tháng 200-349 là vào ngày 200-349 và lời khai tháng tư là lúc 754-874 . Giờ .	contradictory
Uh yeah tôi có một trong những máy tính xách tay đỉnh cao này mà uh tất cả mọi người ở đây tại trường phải mua một trong những	Ở trường của tôi , ai cũng phải mua một cái máy tính xách tay đỉnh cao .	entailment
Phải , tôi đã ở với họ khoảng bốn năm rồi .	trong bốn năm qua , chúng ta đã ở bên nhau trong tòa nhà này .	neutral
Uh-huh , khi nào chúng ta đủ cứu chúng ta , chúng ta sẽ nhét nó vào một cái đĩa cd một thời gian và sau đó ơ	Bằng cách sử dụng đĩa cd chúng tôi có thể tiết kiệm đủ tiền .	contradictory
Mỗi lần một nhân chứng nói dối , rằng chứng kiến khoai tây chiên một viên đá từ nền tảng của toàn bộ hệ thống pháp lý của chúng ta , m intoned .	Mỗi lần một nhân chứng nói dối , nhân chứng sẽ thêm một viên gạch vào nền tảng của hệ thống pháp lý của chúng ta , m nói .	contradictory
Đặc biệt là hình ảnh là những bức ảnh cũ , một cỗ máy may mắn bị đốt cháy , và một khối kéo hàn cùng nhau bởi nhiệt độ căng thẳng .	Đặc biệt là hình ảnh là hình ảnh của những kẻ buôn lậu ma túy dưới lòng đất lớn .	contradictory
Hiệp hội lừa đảo được chứng nhận bao gồm khoảng 25,000 Pháp gian lận được chứng nhận và các thành viên có liên quan đến 70 quốc gia khác nhau .	Khoảng 25,000 người tham gia gian lận được chứng nhận là một phần của hiệp hội của hội nghị gian lận được chứng nhận .	entailment
Nghe có vẻ như có gì đó tốt để làm rồi đấy .	Thật ra thì nghe có vẻ hay đấy .	entailment
Oh thực sự nếu bạn có một lựa chọn của xe của bạn những gì bạn sẽ nhận được	Anh sẽ nhận được loại xe nào ?	entailment
Oh , chúa sẽ không kinh khủng như vậy đâu .	Hay lắm , tôi rất mong chờ điều đó .	contradictory
Sau khi tất cả , họ không cung cấp cho nhân viên xe bảo hiểm .	Công ty này không cung cấp bảo hiểm xe cho nhân viên của họ như thế này chi phí quá nhiều cho nó để được chi phí hiệu quả .	neutral
Ngày tháng năm-6 : 30 h ( mùa đông 5 : 30 h ) ; the grand và petit trianon thứ ba-Chủ nhật 10 am-6 : 30 h ( thứ ba-Thứ sáu 10 am-12 : 30 h và 2-5 : 30 h , thứ bảy và chủ nhật 10 am-5 : 30 h trong mùa đông ) ; khu vườn thứ ba-Chủ nhật 7 giờ sáng đến hoàng hôn .	Lâu đài đã đóng cửa vào thứ ba và chủ nhật .	contradictory
Tôi ngạc nhiên đấy , Richard , rằng anh đã tìm thấy sự tin tưởng của faludi về cuộc khủng hoảng nam để phù hợp với hồ sơ người anh .	Tôi ngạc nhiên là anh đồng ý với những kẻ ngu ngốc của faludi .	neutral
Bên trong khu hợp chất bạn sẽ tìm thấy hướng dẫn của người rastafarian chính hãng .	Những người làm ăn , cải trang như rastafarians sẽ hướng dẫn các bạn .	contradictory
Sau đó mỗi chia sẻ của daimler-Benz bán hàng giữa 1950 và 1980 bán tại một giảm giá phản ánh mà mong đợi .	Giá giảm giá đã được đánh giá thấp .	neutral
Trong khi soutine -- Không giống như chagall , với người mà anh ta đôi khi so sánh -- Không vẽ các đối tượng do thái , anh ta có thể đã được mục , với những con gà treo cổ , đến một nghi lễ-- Trong đó một con gà bị tàn sát đã được quay lại xung quanh một giáo sĩ là cái đầu trong một nghi lễ xá tội .	Những bức tranh chagall được hiển thị trong khu bảo tồn do thái .	neutral
Ngôi đền này , cũng có những chiếc xe cầu nguyện phật giáo xung quanh nó , mặc bóng sáng bởi đôi bàn tay của những người sùng đạo .	Những bánh xe cầu nguyện phật giáo được đánh bóng bởi nhiều tay của những người sùng đạo .	neutral
Chúng còn phải giết bao nhiêu người nữa ?	Họ sẽ giết bao nhiêu người ?	entailment
Hoặc tránh ra và bỏ họ lại và họ kết thúc tôi không biết nơi này ở nhà hàng xóm của tôi đã có một con mèo chết bên cạnh hiên nhà của anh ta , tôi đã thấy con mèo quanh đây trước khi tôi nghĩ nó thuộc về ai đó nhưng tôi đã từng có một con mèo chết ở đây , tôi đã thấy con mèo không có ý tưởng gì đã giết chết nó	Tôi không biết cái gì đã giết nó , nhưng nó có thể là một con cú .	neutral
Đừng quá lo lắng nếu có vẻ như anh đang theo dõi một lộ trình rất vòng tròn .	Đừng ngạc nhiên nếu lộ trình của bạn không trực tiếp đến điểm đến của bạn .	entailment
Sáng tạo hơn gordon là nghệ sĩ Trung Quốc Huang Yong Ping , người đã bị bắt ở nước ngoài trong cuộc nổi dậy và bây giờ đang sống ở Paris .	Huang Yong Ping đã bị bắt trong cuộc nổi dậy và chuyển sang pháp .	entailment
M ( 164 m ) m ( 148 m ) m ( 148 m ) m ( 148 m ) m ( 148 m ) m ( 148 m )	Arc de là , kéo dài 50 mét vào không khí , là Biểu tượng của nước pháp .	entailment
Willie nhỏ và tôi sẽ quay lại sau .	Chúng ta sẽ dẫn đầu , đừng làm chậm chúng ta lại .	contradictory
Nhân viên điều tra không có vấn đề gì để trả lời .	Anh ta không nói gì cả .	entailment
Vậy đó là một chút khó khăn mà anh biết chúng ta không phải là chúng ta không hoàn toàn có ý định như vậy .	Chúng ta không hoàn toàn đối đầu với những cuộc đối đầu như vậy .	neutral
Trong vòng vài giờ , salon đã xuất bản câu chuyện của phóng viên về buổi họp báo , tên là tôi không phải là một con điếm !	Salon quyết định chống lại việc xuất bản câu chuyện của phóng viên về buổi họp báo .	contradictory
Thủ đô , pothia , là một tia sáng của màu sáng leo lên một sườn đồi ở bờ biển phía nam .	Pothia không còn là thành phố thủ đô nữa .	contradictory
Anh ta trắng như phấn , ngọn nến mà anh ta giữ trong tay run của anh ta đã bị đánh vào thảm , và đôi mắt của anh ta , hóa đá với khủng bố , hoặc một số cảm xúc giống nhau , nhìn chằm chằm vào đầu tôi ở một điểm trên bức tường xa hơn .	Anh ta nhìn chằm chằm vào đầu tôi trong một tình trạng sốc .	entailment
Quá trình bị ướt fgd hoạt động bằng cách phản ứng với so2 trong khí gas với một thử nghiệm trong một thụ .	Quy trình ướt ướt không hoạt động bằng cách sử dụng so2 hoặc ống xăng .	contradictory
Đã có một sự tạm dừng lâu dài .	Sự tạm dừng rất ngắn .	contradictory
Guadeloupe và martinique , nhiều lớn nhất của quần đảo và khoảng 160 km ( 100 km ) xa nhau , đang trở thành các khu nghỉ dưỡng được biết đến .	Những hòn đảo guadeloupe và martinique đã được chuyển đổi đến các khu nghỉ dưỡng được biết đến .	entailment
Tại sao thằng bé lại đưa ra lời đề nghị bảo trợ không hề có ý kiến gì .	Drew đã nghi ngờ về lý do tại sao thằng bé lại đề nghị giúp đỡ .	contradictory
Họ chơi và nói chuyện chung với nhau .	Họ đã là bạn trong một thời gian dài .	neutral
Đây sẽ là những trường hợp đặc biệt của vụ án chung được phân tích ở đấy .	Phân tích này có nhiều tướng hơn những trường hợp đặc biệt này .	entailment
Nox Emissions đóng góp cho các lời khai nitơ có thể dẫn đến eutrophication của estuaries và gần-Ven biển và có thể gây tổn hại cho rừng watersheds .	Rừng Watersheds có thể bị tổn thương bởi nox emissions .	entailment
Bên cạnh phòng , neo đóng đã được một lần nữa về nhà của việc in ấn hoạt động của William Smellie , biên tập viên và máy in của phiên bản đầu tiên của encyclopaedia britannica , mà xuất hiện năm 1768 .	William Smellie là một biên tập viên và máy in của sự phát hành đầu tiên của bách khoa lật vào năm 1768 .	entailment
E ) ít hay tất cả những người ở trên .	Không có gì chính xác cả .	contradictory
Và uh một đám trẻ đi cùng và bắt đầu bắt chúng ăn trộm chúng tôi đã chạy theo họ la hét chào các bạn dừng lại , tôi đã gọi cảnh sát	Tôi đã bỏ qua những đứa trẻ đã ăn cắp những thứ đó .	contradictory
Cây gậy vang lên .	Họ đã bị đâm vào .	entailment
Như khối tin trên mỗi ngừng phát triển và bảo mật tiếp cận 100 % , sự biến đổi âm lượng của chi phí truy cập tiếp cận số 100	Khối tin trên mỗi ngăn chặn và khối lượng có thể được xem như là biến .	neutral
' Benjamin Franklin đã chết trong vài trăm năm qua .	Benjamin Franklin vẫn còn sống .	contradictory
Các giác quan của tôi đã trở lại với tôi trên đường về phòng của tôi .	Tôi chưa bao giờ nhận được giác quan của mình .	contradictory
Quốc hội không cần phải tài trợ cho một luật sư lsc để đại diện cho khách hàng indigent ; và khi nó làm vậy , nó không phải là bắt buộc để quỹ toàn bộ phạm vi pháp lý hoặc các mối quan hệ hợp pháp .	Quốc hội được yêu cầu để tài trợ cho một luật sư lsc	contradictory
Cái thứ hai đã biến thành Tommy .	Cái thứ hai không quay lại với Tommy .	contradictory
Quản lý hợp đồng bao gồm các bước cần thiết để đảm bảo rằng cơ quan nhận được sản phẩm và dịch vụ trong các chi phí và khung thời gian được thiết lập .	Đại lý nhận sản phẩm và dịch vụ nên nhận thức được các chi phí và khung thời gian của họ .	entailment
Weatherwise	Đầy đủ các kiến thức thời tiết .	entailment
David Geffen , Michael Eisner , Steven Spielberg , sumner đây là những gương mặt nổi bật nhất của nền kinh tế mới .	Steven Spielberg đã được liệt kê là một trong những khuôn mặt nổi bật nhất của nền kinh tế mới .	entailment
Sự thất bại của đề nghị 226 -- Công đoàn lao động vẫn có thể thực hiện đóng góp chính trị mà không có sự chấp thuận của thành viên -- Ngược lại ý tưởng rằng tiền không quan trọng ở California , tranh cãi cokie roberts ( tuần này ) Và Robert Novak ( thủ đô băng Đảng ) .	Sự thất bại của đề nghị 226 đi ngược với khái niệm rằng California không phải là lo lắng về tài chính .	entailment
Hollings , trong khi đó , có vẻ chán với toàn bộ sự kiện .	Hollings đang được công khai nhiệt tình về sự kiện .	contradictory
Các bạn sẽ được nhìn thấy những cái nhà gỗ đắt tiền này khi bạn đi du lịch dải băng đường cao tốc nằm giữa những ngọn núi và biển .	Anh sẽ được nhìn thấy toàn bộ những cái nhà gỗ đắt tiền này khi anh đi du lịch dải băng đường cao tốc nằm giữa núi và biển .	contradictory
Vì vậy , 11 tỷ mảnh là một chất lượng thấp hơn trên số lượng preprints được thực hiện bởi dịch vụ bưu điện .	22 triệu là số lượng preprints được thực hiện bởi dịch vụ bưu điện .	contradictory
Phương Pháp hợp đồng được sử dụng , việc mua hàng của một cơ sở sẽ nhất thiết	Có một phương pháp hợp đồng đã được sử dụng .	entailment
Crosstabulation của tình trạng kích thước và tỷ lệ của unfiled trở lại	Kích thước tình trạng không ảnh hưởng đến tỷ lệ của unfiled trở lại .	contradictory
Hoặc xem xét trò chơi của pee-Wee . Herman-Minces về và rõ ràng là mê mẩn với các nhân vật nam khác , những người phù hợp với những người đồng tính .	Herman-Wee Herman Minces về và trở nên không rõ ràng là mê mẩn với các nhân vật nam khác	contradictory
Tôi không thể chứng minh được , nhưng tôi biết . Hai người kia hỏi không có câu hỏi nào .	Họ không đặt câu hỏi bởi vì họ cũng biết rõ .	neutral
Jon đã nhìn thấy thép lạnh trong tay và trong mắt anh ta .	Anh ta biết người đàn ông sẽ giết anh ta ngay lập tức .	neutral
Quy trình giá trị công bố - công cụ và kỹ thuật để nghiên cứu các quy trình thông qua công bố giá trị khách hàng .	Tăng giá trị khách hàng là một cách tốt để tăng doanh số .	neutral
Nó có màu sắc và sức sống của một thị trấn ả rập cũ , nhưng một chút rắc rối thường xuyên , những người thập tự chinh tuyệt vời và các tòa nhà caravanserai , một nhà thờ giáo đường tốt , và một cánh cổng ấn tượng .	Những người thập tự chinh đã xây dựng nhiều tu viện trong thị trấn , nhiều người vẫn còn đứng .	neutral
Ồ , đó sẽ là một cú sốc văn hóa .	Đó sẽ là một cú sốc văn hóa .	entailment
Nhưng họ đang bị vây hãm .	Họ đang bị tấn công .	entailment
Các tướng quân của nga và chính trị gia về cơ bản là ginned lên cuộc chiến tranh chechen mới như là một người xây dựng tự tin .	Nga không có chính trị gia nào cả .	contradictory
