premise	hypo	label
当然 是的 , 我 还 不 知道 有 没 有 一个 大 学生 会 有 打字机	这 几 天 我 不 确定 一个 大 学生 会 不 会用 打字机	entailment
事实上 研究 得出 结论 认为 , 最终 对 设计 进行 有效 的 审查 , 最 大 限度 地 扩大 了 一个 特派团 或 业务 要求 将 得到 一个 设计 , 设计 , 建造 和 有效 有效 运作 的 设施 的 成功 支持 的 可能性 .	如果 对 设计 进行 审查 , 就 更 有效 了 .	entailment
乔 恩 爬 上 岩石 坐 在 他 两 天 前 的 同 一个 地方	乔 恩 找到 了 他 以前 的 位置 在 他 记得 的 确切 地点 安顿下来 了	entailment
那 是 在 一 年 里 你 会用 那些 钱 做 什么	这 是 在 一 年 . 你 拿 那些 钱 怎么办 ?	entailment
很 贵的	花 了 很多 钱	entailment
就 像 我们 必须 拯救 和 计划 ,	我们 没有 计划 或 保存 或 任何 东西 .	contradictory
一切 都 很 混乱	在 这个 问题 上 没有 任何 混淆 .	contradictory
最后 规则 的 序言 表明 , 环保署 评价 了 三 种 不同 的 执行 方法 .	据 指出 , 根据 律师 的 说法 , 环保署 评估 了 三 种 不同 的 方法 .	neutral
他们 有 太 多 的 病人 , 每个 病人 都 是 新 来 的 , 不 知道 重要 的 细节 .	因为 有 太 多 的 病人 , 他们 不 知道 自己 的 名字	neutral
嗯哼 听 起来 像 你 是呃 你 知道 它 得到 了 它 很 好 的 手上 , 我 只 是 我 去 了 很 棒 的 枪 几 个 星期 , 然后 我 有 些 事情 发生 的 事情 扰乱 了 我 的 日程 , 然后 我 只是 找到 借口 和 下 一 件 事 你 知道 你 什么 都 没做	我 很 容易 就 走 了	entailment
当 他 被 解雇 的 时候 , 特纳 的 儿子 失去 了 他 的 保险 和 他 的 位置 进行 移植 .	他 不介意 失去 他 的 工作 , 因为 它 没有 真正 的 反响 .	contradictory
在 时间 的 封面 上 , 由 莱文斯基 律师 威廉·金斯 伯格 和 纳杉尼尔·speights 的 一 篇 论文 ( 1 年 ) , 金斯伯格 的 媒体 宣传 活动 旨在 证明 我 的 委托人 是 一个 负责任的 年轻 妇女 说实话 .	没有 人 在乎 lewinskys 的 真实性 .	contradictory
死因 裁判官 并 没有 回答 问题 .	他 不 想 再谈 这 件 事 了	neutral
荷兰 和 澳门 对 日本 有利可图 的 贸易 的 损失 已经 取得 了 进展 .	澳门 有 责任 取得 进展 .	contradictory
我 总是 找到 一个 你 知道 的 一个 粉丝 所以 这 当然 意味着 , 当 涉及 到 美国 联盟 , 我 最 喜欢 的 团队 是 红 袜 队	我 最 喜欢 的 美国 联盟 队 是 红 袜 队 , 因为 我 长大 喜欢 他们 .	neutral
( 如果 不 计算 农村 承运人 的 零售 活动 , 这 一 小 差额 将 进一步 减少.))	如果 不 计算 农村 承运人 的 零售 活动 , 那么 这 一 细微 差别 将 会 进一步 减少 .	entailment
但 很 难 在 这些 微笑 的 农民 身上 看到 这种 开口 会 给 他们 带来 什么	微笑 的 农民 没有 任何 警告 .	contradictory
Barbudos ( 大 胡子 ) 成功 进入 圣地亚哥 , 然后 一 周 后 进入 哈瓦那 .	Barbudos 成功 地 进入 圣地亚哥 没有 战斗 .	neutral
原 村 建 在 一 座 18 世纪 的 教堂 周围 , 而 新 的 canico de baixa 则 是 从 远处 看到 的 智能 度假 屋 的 不断 扩散 .	该村 建 在 一个 18 世纪 的 教堂 周围 .	entailment
在 那里 , 将 有 许多 人 , 是 不 能 退缩 的 .	有些 肯定 会 让 他 恶 心 的	entailment
我们 将 在 表 3 中 看到 , hh 至 nh 数量 的 下降 主要 归因 于 这 一 部门 的 家庭 支付 邮件 下降 .	这 一 部门 的 家庭 支付 邮件 一直 在 稳步 增加 .	contradictory
这 两 个 在说 什么 呢 ?	那 两 个 在说 什么 ?	entailment
你 听说 过 吉姆·帕尔默 的 事 吗 ?	你 有 没 有 从 营地 听到 关于 吉姆帕尔默 的 消息 ?	neutral
如果 你 没有 得到 足够 的 天文 时钟 在 主教 座堂 , 你 可以 有 一个 近距离 的 观点 在 这里 的 数字 来自 原来 的 14 世纪 模型 .	大 教堂 目前 的 天文 时钟 是 在 16 世纪 设计 的 .	neutral
即使 是 在 某种 类型 , 我 不 喜欢 我 想我 应该 去 看 它 , 因为 如果 这 是 你 知道 最 好 的 类型 , 我 应该 知道 它 或 类似 的 东西 , 我 通常 会 离开 思考 没有 我 真的 做. 不 喜欢 这个 节目	即使 是 一 种 类型 我 不 喜欢 我 仍然 看到 并 享受 它 .	contradictory
你 下去 拿 你 的 时间 他们 把 你 的 通知 通知 给 你	他们 会 把 你 的 通知 交给 你	entailment
呃 , 你 说 的 是 什么 科目	你 谈过 数学 吗 ?	neutral
是 啊 , 对 我 来说 黄石 公园 只 是 太 商业化 了 我 的 意思 是 它 有 一些 地方 真 的 很 好 , 但 我 的 意思 是 你 站 在 那里 , 一切 只 是 你 知道 你 知道 的 纪念品 和 所有 这种 垃圾 .	黄石公园 附近 有 很 多 产品	entailment
它 还 播放 了 80 多 集 小熊 维尼 的 新 冒险.迪士尼·维尼 ( disney's 震惊 维 ) ( 年 )	小熊 维尼 的 新 冒险 有 九十 多 集 .	neutral
联盟 在 1955年 选举 中 赢得 了 52 个 席位 中 的 51 个 席位 , 这 是 一个 希望 公平 的 多 种族 宪法 的 平台 .	该 联盟 在 1955年 选举 中 赢得 了 1 个 席位 , 有 一个 充满 希望 的 公平 和 多 种族 宪法 的 平台 .	entailment
总的来说 , 颜色 安全 的 漂白 水 就 意味着 氧气 漂白 , 比氯 漂白剂 温和 得 多.	颜色 安全 的 漂白 水 比氯 漂白剂 温和 .	entailment
一 篇 文章 与 缺乏 真正 的 流行 音乐 行为 有关 .	流行音乐 行为 被 写 成 剧本 , 不 能 即兴 表演 .	neutral
第二 天 , 他们 都 死 了 , 但 荆棘 .	托恩 第二 天 就 死 了	contradictory
随着 技术 的 进步 , 个人 安全 控制 和 监测 工具 将 会 发生 变化 , 可能 出现 新 的 风险 .	个人 不 需要 更新 其 安全 控制 和 监测 工具 .	contradictory
哦 , 是的 , 它 是 如此 的 困难 , 而且 它 是 如此 难 竞争 , 而且 这 不 是 一 件 事 会 让 人们 像 你 一样 , 刚 毕业 的 大学 你 知道 或 在 全国 各地 想 去 . 跳进 一个 教育 领域 , 当 你 可以 几乎 双倍 你 的 工资 几乎 在 任何 其他 字段 你 知道 作为 一个 进入 水平 .	其他 领域 比 教育 领域 还 要 多 .	entailment
因此 , 我们 制定 了 这 一 标准 更新 , 取代 了 我们 以前 颁布 的 联邦政府 内部 控制 标准 .	联邦政府 的 内部 控制 标准 持续 到 今天 .	contradictory
阿伦特 对 公众 的 概念 用 quasimilitaristic 语言 来 表达 , 几乎 是 为了 刺激 女权主义者 ( 它 没有 , 但 只 是 因为 他们 停止 了 聆听 ) .	他们 已经 停止 听 .	entailment
但 我 想 也许 这 是 她 回来 的 历史 你 在 之后 , 而且 你 知道 她 现在 在 哪里 ? "	我 没 想到 你 会 知道 她 在 哪里	contradictory
Rlc 广告 说 福布斯 在 1996年 伤害 了 共和党 , 并 将 在 2000年 通过 批评 他 的 共和党 对手 来 帮助 民主党 .	广告 说 , 福布斯 在 1996. 年 给 共和党 造成 了 伤害 .	entailment
怎么 回 事 ? 所以 , 这个 加 西 克 , 他 走 过来 说 他 只 有 一个 女人 .	加西克 诚实地 告诉 每个 人 他 有 很多 女人	contradictory
一个 短距离 上山 将 你带 到 圣 马拉 教堂 ( calle 市长 和 calle jorge juan 之间 ) 的 巴洛克 西部 阵线 .	圣玛拉堂 ( 圣 马拉堂 ) 位于 山上 .	entailment
由于 大多数 电影 都 是 不好 的 ( 无论 是 主观 的 美学 意义 还是 不 受 欢迎 的 感觉 ) , 撇 除 坏 的 都 会 流血 , 可能 不 会 说服 很多 观众 在 质量 和 成本 之间 做出 交易 .	我 觉得 撇 除 坏 电影 会 有 一些 好处 .	neutral
我 会 去 找 那个 研究员 , 当 我 下 一个 看到 他 ! "	当 他 看到 他 之后 , 旁 白者 会 去 找 他 .	entailment
在 脱口秀 主持人 和 她 的 新 电影 托尼·莫里森 的 最爱 ( 关于 一个 与 母亲 有关 的 离家出走 的 奴隶 ) 上 , 时间 到 了 奥 普拉 - 海上 .	时间 写 了 四 篇 关于 杰 瑞 斯普林格 的 文章	contradictory
离婚 和 监护权 的 斗争 完全 是 出于 经济 上 的 影响 .	他们 每个 人 都 愿意 花钱 去 离婚	contradictory
( 在 较 早 的 石板 栏 中 , 富有 成效 和 倍增 ) , 我 认为 我们 应该 更 快 地 繁殖 , 因为 这 将 提高 现有 人民 的 生活 水平 .	在 上 一个 石板 栏 中 , 有人 认为 , 增加 生殖 将 使 已经 在 这里 的 人们 更 好 地 生活 水平 .	entailment
既然 每个 人 都 知道 是 谁 背着 米利肯 的 人 , 为什么 他们 的 建议 还 会 被 拿走 ?	谁 都 不 关心 谁 背着 米利肯人	contradictory
嗯你 知道 那 你 只 需要 付给 我们 每次 你 去 看医生 的 时候 都 是 五 块 钱	每个 医生 的 探访 是 5 元 , 每个 处方 是 3.元 .	entailment
德克萨斯州 农村 法律 援助 局 局长 戴维·霍尔 说 , 里约 格 兰德 河谷 穷人 的 法律 服务 不足 , 需要 大 幅度 增加 资金 .	里约 格 兰德 河谷 为 穷人 提供 了 极 好 的 法律 服务 .	contradictory
我 砍 了 他.	我 让 他 继续	contradictory
不 买 一个 会 侮辱 工人阶级 , 玷污 我们 父亲 父亲 的 劳动 !	工人阶级 受益 于 销售 和 购买 .	entailment
我 从来 没有 那么 高兴 见 到 任何人 .	见 到 他 真 高兴	entailment
小 傻瓜 , 她 会 apostrophize 自己 , " 别哭 了 .	她 对 她 保持 冷静 和 清醒 的 能力 表示 祝贺 .	contradictory
您 可以 在 maidan 以 北 找到 的 宏伟 的 raj bhavan ( 总督 官邸 ) , 在 德比郡 复制 了 著名 的 kedleston 大厅 .	Raj bhavan 看 起来 不 像 德比郡 的 kedleston 大厅	contradictory
出于 经济 原因 , 她 没有 坐 公交车 .	她 总是 骑 豪华 轿车 , 因为 她 能 负担 得 起 .	contradictory
我 不得不 用 我 的 胆量 去 打 剩下 的 比赛	我 打 了 一 场 比赛 , 另 一 只 手 拿 着 我 的 肠子 .	neutral
此外 , 系统 管理 人员 是 防止 安全 入侵 的 第一 道 防线 , 通常 最 能 注意 到 可能 表明 入侵 或 其他 安全 事件 的 异常 活动 .	系统 管理员 不 会 做 任何 事 来 保护 本 组织	contradictory
这些 产品 的 使用者 将 需要 向 前 迈进 , 以 帮助 确保 加强 财务 报告 模式 的 价值 和 有关 审计员 保证 美国 资本 市场 的 有效 运作 .	用户 需要 具体 说明 其 年 收入 .	neutral
每 一个 都 是 , 通常 是 荒谬 的."	这 是 相当 正常 的 .	contradictory
所以 你 认为 这些 产品 应该 花费 更 多	所以 , 你 认为 这些 产品 应该 花费 更 多 ?	entailment
哼 , 这 是 正确 的 , 对 了 , 在 这 段 时间 里 , 他们 已经 得到 了 这 笔 钱	他们 根本 不 能 用 这 笔 钱	contradictory
在 这 一 点 上 , 执行 编辑 弗雷德·泰勒 回答 了 , 我 不 知道 广告 是 埃克森 公司 的 慈善 活动 之一 .	弗雷德·泰勒 是 执行 编辑 .	entailment
就 好像 穷人 会 因为 贫穷 而 再次 成为 受害者 而 成为 这些 资金 削减 的 受害者	穷人 是 最 痛苦 的 人 .	entailment
如果 价钱 够大 的 话	我 会 免费 的	contradictory
是 啊 , 这 有 它 的 plusses 肯定 ,	它 肯定 有 它 的 底片 .	contradictory
我 从来 没有 试过 , 如果 我 没有 一个 卷轴 上面 有 一个 按钮 , 我 倾向 于 得到 这么 多 的 反弹 , 它 不 值得 麻烦	我 不 会 有 任何 反弹 当 我 的 卷轴 没有 一个 按钮 .	contradictory
在 更 多 城市 展示 体育 明星 , 从而 提高 出勤率 和 商品 销售量 , 这 反过来 又 将 使 业主 能够 满足 球员 的 飞涨 工资 要求 .	销售 和 出勤 的 数量 可归 因于 团队 可爱 的 吉祥物 .	contradictory
而 英国 书评 更 像 是 围绕 文学 生活 的 出版物 , 而 不 是 单纯 的 评论 .	英国 书评 不仅仅 是 评论 .	neutral
崔 妮蒂 最 重要 的 是 世纪 的 kells书	第九 世纪 的 kells 书 对 崔 妮蒂 非常 重要	entailment
希望 他们 能 去 一个 本田 经销商 得到 他们 的 服务	我 希望 他们 去 任何 地方 除了 一个 本田 经销商 .	contradictory
Ca' 消息 觉得 很 有趣 , san' 罗 已经 标记 jon 为 一个 问 .	圣 德里 梅 里 说 乔 恩 可以 回答 任 何事	neutral
目前 对 戈兰 的 争端 只是 延续 了 一 种 回到 古 罗马 人 的 传统 .	对 土地 诡辩 的 传统 回到 罗马 时代 .	entailment
但 事实 并非如此 .	但 今天 , 它 不 是 .	neutral
这 篇 帖子 , 太 谨慎 地 说 鲍尔 是否 做错 了 什么 , 甚至 他 认为 他 可能 这样 做 会 使 他 在 政治 上 受到 伤害 , 找到 一 位 政治 科学家 , 他 警告 说 , 鲍尔 可能 在 政治 上 受到 争议 和 争端 的 致命 伤害 , 另 一个 谁 说 鲍尔 可以 帮助 自己 说 我 希望 我 不 会 让 自己 处于 这种 情况下 , 对不起 , 我 道歉 .	鲍尔 显然 没有 任何 内疚 , 指责 或 结社 .	contradictory
美索不达米亚的 剧本 也 被 复制 了 , 但 它 发展 成 了 埃及 的 第一 种 书面语言 .	美索不达米亚剧本 没有 书面 记录	contradictory
你 知道 你 现在 知道 什么 , 乔恩.	乔 恩 说 那个人 什么 都 不 知道 ..	contradictory
仍然 是 因为 你们 在 一 段 时间 里 碰到 了 它	你们 有 一个 很 好 的 头 开始 与 它.	neutral
精心 设计 的 摊位 出售 武器 , 皮革 和 铁的 装甲 排 成 了 勇士 法庭 .	展位 在 卖 剑 和 斧头 .	neutral
小说家 埃米尔·佐拉 提 出 反对 工业 剥削 的 论点 .	根据 埃米尔·佐拉 的 说法 , 工业 剥削 是 经济 竞争力 所 必需 的 .	contradictory
此外 , 它 将 在 你 的 数据 和 行动 之间 建立 明智 的 联系 .	无法 连接 你 的 数据 和 行动 .	contradictory
直到 你 从 街上 一 条 狭窄 的 通道 进入 它 的 区域 , 才 能 看到 它 .	在 你 进入 其 范围 之前 , 它 是 完全 可 见 的 .	contradictory
在 汞 排放 到 空气 之后 , 它 可以 在 大气 中 经过 几 天 的 时间 , 然后 再 存入 水体 .	汞 够 重 , 不 能 进入 空气 中 .	contradictory
从 家里 我 每天 给 我 办公室 打 三四 次 电话	我 要 打电话 给 我 的 办公室 电话 每年 三四 次 当 我 回家 .	contradictory
但 在 那 之前 , 你 必须 带 着 骗局.''	我 会 带 上 这个 骗 局 的	contradictory
根据 华盛顿 的 命令 , 纽约 的 法律 事务处 正在 着手 对 其 社区 法律 办公室 进行 更 多 的 控制 , 但 在 布朗克斯 区 的 其中 一个 办事处 拒绝 继续 合作 , 并 将 其 主要 的 供资 者 送 到 法庭 来 阻止 它 .	纽约 的 法律 事务处 正 试图 对 该 地区 的 法律 办公室 进行 更 多 的 控制 .	entailment
1983年 [ 紧急 就业 拨款 法 ] ,	1983- 紧急 职位 拨款 法	entailment
只 有 个 , 失望 的 拉 菲克 问 .	拉 菲克 问 , 只 有 二十 个 ?	entailment
该 教堂 在 1140年 左右 建成 了 一 种 将 法兰 克 式 罗马式 与 当地 传统 结合 在 一起 的 备用 风格 , 在 1187年 之后 , 该 教堂 变成 了 一个 伊斯兰 神学院 , 当时 十字军 失去 了 耶路 撒	十字军 放弃 了 教会 作为 条约 的 一 部分 .	neutral
猎犬 尾随 , 也 是 日常生活 的 一 部分 , 仍然 是 一 项 受 欢迎 的 运动 .	猎犬 尾随 很 受 欢迎	entailment
然后 , 在 d日 上午 6:30 时 6:30 分 , 一 艘 4,266 艘 船上 的 第一 艘 船 将 海滩 变成 了 " 滩头 " , 用 他们 现在 著名 的 代码 剑 , 朱诺 , 黄金 , 奥马哈 和 犹他州 .	船只 在 d日 全部 被 毁 .	contradictory
除了 爸爸 和 你 的 父亲 要 走 了 我 想 这 是 关于 午餐 时间 ."	爸爸 和 你 父亲 不 会 和 我们 一起 吃 午餐 的	neutral
为了 帮助 促进 有效 实施 联邦 财政 管理 改革 , 我们 研究 了 九 个 主要 公共 和 私营 部门 金融 组织 的 财务 管理 做法 和 改进 工作 , 以 确定 与 worldclass 财务 管理 有关 的 成功 因素 , 做法 和 结果 .	我们 研究 了 班 恩 资本 , 以 进行 金融 管理 改革 的 良好 例子 .	neutral
国家 规划 人员 面临 的 主要 挑战 是 找到 增加 供资 的 途径 , 以便 大幅度 扩大 服务 能力 .	还有 其他 挑战 需要 解决 , 但 这 主要 是 最 重要 的 挑战 .	neutral
是的 问题 是 我 的 小 女孩 是 哪 一个 ?	对不起 , 这 是 我 的 狗 .	contradictory
少 花 一点 , 我 想我 们 会 给 你 太 多 钱	还有 很多 钱 要 送给 你	contradictory
一 把 刀 穿过 他 的 盔甲 把 他 的 背部 刮 掉 了	他 的 背部 被 刀片 刮 伤 了	entailment
你 可以 肯定 汤 米 不 会 说 它 是 安全 的 , 如果 它 不 是 ."	汤 米 可能 撒谎 说 它 是 安全 的 .	entailment
钢铁 碎片 透过 空中 射击	剑 打 碎了	neutral
8.52 业绩 审计 的 第四 个 报告 标准	报告 业绩 审计 有 两 个 标准 .	contradictory
香港 旅游 协会 在 香港 金钟 香港 公园 花园 广场 的 活动 中 , 为 改善 集中 和 平衡 提供 经验 .	旅协 的 教训 是 一个 很 好 的 交易 .	neutral
一个 记者 不 能 提 出 准确 的 指控 , 问 鲍尔 , 他 与 mcclard 的 行为 有 没 有 调情 , 或 与 你 如何 与 其他 助手 互动 ( 没有 ) .	鲍尔 每天 都 在 和 mcclard 调情	neutral
你 知道 , 这 就 像 街 对面 , 这 是 一个 很 好 的 一部分 镇	你 在 镇上 不 重要 犯罪 不断 发生	neutral
他们 有 主流 接受 , 没有 休克 价值 , 并 被 年轻 的 职业 妇女 和 老 祖母 所穿 .	衣服 不 是 髋关节 或 凉爽 .	neutral
但 从来 没有 这样 说 过 .	没有 这种 事 可以说	entailment
在 第三 周 开始 时 , whitebelly 倒下 了 .	在 第二 个 两 周 的 前 半期 , whitebelly 倒下 了 .	entailment
我们 被 医院 波特 怀疑 , 直到 辛 西娅 似乎 为 我们 担保 , 在 她 长 的 白色 总体 上 看 起来 很 酷和 甜蜜 .	辛西娅 担保 我们 释放 我们	entailment
一个 了 不 起 的 事实 是 , 在 此时此刻 , 苹果 电脑 是 一个 比 微软 更 大 的 公司 .	苹果 是 比 微软 更 大 的 公司	entailment
是 啊 , 我们 已经 有 了 一个 生病 的 动物 和呃 兽医 你 知道 狗 和 兽医 是 如此 昂贵 , 呃 , 我们呃 信用卡 帮助 我们 很多 , 所以 我们 不 会 没有 他们 .	兽医 对 我们 的 条例 草案 是 有 理解 的 .	neutral
在 星期一 , 法律 援助 将 在 128 街 和 麦迪逊 大道 拐角处 的 第一 座 建筑 中 突破 地面 .	第二 个 大楼 的 法律 援助 会 被 打破 .	contradictory
交换 电子 信息 , 从 远程 计算机 网站 获取 数据 , 并 保持 关键 记录 .	你 必须 按照 美国 律师 协会 的 规定 保持 重要 的 记录	neutral
作为 一个 牙科 保健员 在 预约 工作 , 所以 她 有 一 天 预定 在 哪里 她 必须 让 孩子 们 到 日托 中心 , 他们 带 他们 上学 , 她 有 一个 呃a.	牙科 服务 的 预约 , 所以 他们 不 能 取消 他们 在 最后 一 分钟 .	neutral
布卢门塔尔 的 卑鄙 暗示 提醒 人们 , 几乎 总是 有 一些 省级 和 自我 服务 的 , 美国 知识分子 对 维特 克 分 庭 的 反应 .	美国 知识分子 从 他们 对 维特 克 分 庭 的 反应 中 受益 .	neutral
车臣 人 将 逐渐 流血 俄罗斯 驻军 -- 一个 汽车 炸弹 , 一个 地雷 , 一个 迫击炮 一 次 -- 直到 俄罗斯 撤出 沮丧 .	直到 俄罗斯 人 退却 , 鸡 只 会 给 他们 带来 麻烦 .	contradictory
请 公众 就 标准 的 所有 修订 草案 发表 意见 .	我们 想 知道 如果 我们 要 修改 [ 着装 守则 ] 的 标准 , 公众 会 怎么 想 .	neutral
嗯 , 是 啊 , 不 跟 我 在 怀俄明州 的 人 说话 , 他们 还 希望 他们 得到 一些 更 多 因为 如果 他们 不 会 有 水 问题 今年 夏天 ,	我 的 父母 不 希望 任何 更 多 即使 他们 没有 预料 到 任何 水 问题 .	contradictory
开车 快乐 ''	有人 希望 有 一个 快乐 的 经验 驾驶 .	entailment
有些 男人 在 舌头 上 蹒跚	他 的 大 嘴巴 让 我们 都 有 麻烦. ,	neutral
海滩 活动 在 北海 岸 组织 得 很 好 , 各种 水上 运动 和 游乐 设施 都 是 如此 .	北部 海岸 提供 水上 运动 和 其他 海滩 活动 .	entailment
你 怎么 知道 我们 可能 会 带来 什么 危险 ? " 乔 恩说.	乔 恩问 了 一个 男人 的 问题	entailment
从 1927年 到 1962. 年 , 只有 5,000 人 的 贵族 镇 被 挖掘 出来 .	贵族 镇 的 人口 只 有 500 0.500 0. 人.	entailment
我 的 意思 是 我 说 如果 你 是 如果 你 知道 如果 你 是 在 高级 级别 的 级别 , 你 知道 你 可能 每年 拉近 千 美元 .	但是 , 如果 你 在 排名 中 较 低 的 一 方 , 你 可能 会 拉 大约 35.00 0年 .	neutral
是 啊 , 是 啊 , 你 必须 是 一个 德克萨斯州 的 成员 , 但 如果 你 是 德州 的 一个 大师 成员 , 成员 是 免费 的 .	很 抱歉 , 即使 你 已经 是 德克萨斯州 的 一 员 , 你 也 需要 申请 一个 texoma 成员 .	contradictory
我们 今晚 看到 了 吗 ?	我们 在 电影院 看到 了 吗 ?	neutral
我 在 一个 奇怪 的 , 贫瘠 的 , 超现实 的 环境 中 , 还有 很多 蛇 .	我 在 这个 地方 被 蛇 吓 死 了	neutral
现在 , 这 仍然 是 理 乍得·尼克松 在 美国 思想 中 最 生动 和 最 普遍 的 形象 .	现在 , 这 是 理 乍得·尼克松 在 德国 心中 最 生动 的 形象 .	contradictory
食品 和 药物 管理局 ( 林业局 ) 进行 了 一 次 成本 和 效益 分析 , 评估 了 最后 规则 的 经济 影响 .	最后 规则 规定 , 公司 必须 在 其 食品包 装 上 贴 上 标明 具体 信息 的 标签 .	neutral
政府 设计 了 这 一 方案 , 利用 法律 专业 和 各州 的 既定 司法 机构 以及 联邦政府 完成 援助 福利 索赔人 确定 或 领取 福利 金 的 工作 .	政府 发现 , 援助 福利 申请人 的 麻烦 太 大 , 该 方案 更 有 效率 .	neutral
( 罗森堡 字典 )	字典 不 属于 罗森 伯格	contradictory
66千 美元 的 估计 数 符合 viscusi 的 结论 ( 更新 至 19991999 美元 ) , 其中 大多数 合理 的 生命 价值 估 计数 分 为 3.3. 美元 .	Viscusi 的 结论 与 6百万 美元 的 估计 数 完全 不 一致 .	contradictory
管理 和 预算 管理局 可 在 gpra 项 下 免除 的 要求 一般 涉及 资源 的 分配 和 使用 , 例如 在 预算 账户 内 的 项目 中 对 转移 资金 的 限制 .	预算 和 预算 管理局 得到 的 钱 就 像 它 想 要 做 的 那样 .	contradictory
我 已经 跟 我 说 过 了 我 觉得 他们 不 是 学生 我 认为 在 大 学 大学 工作 的 人 我 跟 别人 谈过 的 最远 的 地方 是 纽约	他们 都 是 一 年 级 的 大 学生 .	contradictory
在 她 的 职业 生涯 的 早期 阶段 , 伊 娃 是 fleshier 和 raunchier , 并 与 麦当娜 目前 的 人格 更 好 地 混合 在 一起 .	伊 娃 的 歌声 和 麦当娜 的 声音 混合 在 一起	neutral
哥伦比亚 被 羞辱 了	哥伦比亚 国家 被 羞辱 了	entailment
现在 想象 一 下 在 我 的 网站 , 阅读 我 的 宣传 材料 , 并 决定 你 想 读 这 本 书 .	我 在 我 的 网站 上 有 宣传 材料	entailment
我 的 意思 是 , 这 是 我们 的 错 比 他们 在 这 一 点 上 , 因为 他们 看到 光嗯 , 我 不 知道 为什么 他们 比 我们 更 有 能力 , 除了 我 认为 他们 可能 只 是 说 好 , 我们 只 是 要 开始 使用 现在 的 事情 , 你 需要 强迫 人们 改变 , 因为 他们 不 想 要 ,	人们 不得不 被迫 改变 , 因为 他们 自然 不 愿意 .	entailment
直到 现在 我 都 没 看到	嗯 , 它 一直 在 那里 .	contradictory
西新 宿 因 大自然 的 特殊 天赋 而 欢欣鼓舞	西新 宿 很 高兴	entailment
德 鲁 的 爸爸 是 镇上 的 人.	德 鲁 的 父亲 是 镇上 的 人 之 一	entailment
但 对 天气图 进行 更 仔细 的 分析 表明 , 大自然 在 今年 实际上 有利于 民主党 .	天气图 表明 , 大自然 的 母亲 在 今年 支持 共和党 .	contradictory
你 是 怎么 来 的 ?	你 为什么 不 打 个 电话 ?	neutral
表 4.1 强调 了 一些 旨在 鼓励 储蓄 , 购买 住房 和 投资 于 教育 的 税收 规定 .	所 强调 的 税务 规定 旨在 劝阻 所有 储蓄 .	contradictory
在 莱文斯基 21. 岁时 , 他 将 近 50 岁 .	他 比莱文斯基大 30 岁	entailment
他们 的 坟墓 可以 从 附近 墓室 的 门 上 看到 .	他们 的 坟墓 很 大	neutral
我 不 知道 他们 会 不 会 说 实话	我 质疑 他们 的 诚实 .	entailment
我 在 找 他们	我 不 知道 他们 是 怎么 回 事	contradictory
她 的 哭泣 带来 了 其他人 .	其他人 忽略 了 她 的 哭声 .	contradictory
然而 , 只 有 半数 参与 银行 的 银行 实际 向 基金 收取 这些 费用 .	所有 iolta 银行 都 向 基金 收取 这笔 费用 .	contradictory
然而 , 直接 向 伊斯兰 组织 联盟 或 更 高级 官员 报告 的 团体 认为 这 是 一个 优势 , 因为 它 使 他们 更加 独立 .	有 一些 团体 向 高级 官员 报告 .	entailment
因为 有 一些 好 的 在 那里 , 我 知道 在 我们 的 高中 , 至少 他们 提供 了 几 个 不同 的 一个 在 你 经历 了 , 你 知道 你 回答 所有 这些 问题 来回 , 你 有 能力 的 东西	在 试图 为 自己 找到 一些 东西 方面 没有 什么 指导 .	contradictory
看 起来 像 一个 男人 谁 在 等 着 抓 一个 家伙 让 他 的 靴子 标记 在 "错误 的 牧场 "有时 可以 做到 这 一 点 ."	有时候 , 有人 在 等 他 之后 就 能 抓到 一个 男人 .	entailment
现在 只 有 一个 机会 , 我 承认 这 只 是 一个 机会 , 这个 女人 可能 是 '丽塔.''	根本 不 可能 这个 女人 是 丽塔	contradictory
反正 它 有 很多 这样 的 东西 , 让 你 继续 看 只 是 为了 新奇 和 惊喜	没有 什么 值得 看 的 , 这 太 可 预测 了 .	contradictory
胡说 ! 反驳 朱 利叶斯.	朱 利叶斯 回答 了 一个 感叹号 .	entailment
[ bls 生产力 计量 方案 ] , 修订 了 收入 和 财富 问题 研究 报告 中 提 出 的 关于 生产率 分析 新 方向 的 文件 , 1998. 年 三月 20-21日 .	这 份 文件 是 在 1998. 年 的 会议 上 提交 的 .	entailment
但 在 20 世纪 的 大规模 增长 中 , 爱丁堡 吸收 了 许多 以前 独立 的 社区 进入 其 不断 扩大 的 限度 .	在 20 世纪 , 爱丁堡 没有 什么 增长 .	contradictory
嗯 , 不 是 因为 他们 把 他们 从 人民 手中 , 因为 马克思主义 列宁主义 的 神学 是 我 的 意思 是 它 真的 是 它 自己 的 宗教 , 它 可以 被 列入 神学术语 作为 一个 宗教 , 因为 它 是 .	马列主义 符合 宗教 条件 , 但 我 不 认为 它 应该 是 .	neutral
美国 的 快照 和 其他 常见 的 图表 比比皆是 .	美国 的 快照 和 其他 定期 图表 很 少 .	contradictory
